# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
695.654,0.990225,0.0152337,5,31,0,-690.925,0.922846,0.896372,1.17992,1.07405,0.96841,1.30749,0.0782684,0.0715528
693.366,0.999136,0.0151848,8,255,0,-692.453,0.997277,0.971838,1.26108,1.14387,1.05413,1.40116,0.060995,0.0774301
693.459,0.997136,0.0152111,7,191,0,-688.898,0.985297,0.949395,1.24869,1.14212,1.04772,1.39538,0.0621661,0.0723079
694.039,0.998728,0.0152205,7,191,0,-688.53,0.971895,0.979386,1.25714,1.14065,1.03943,1.38776,0.0634949,0.0756584
695.899,0.998951,0.0152433,8,287,0,-691.915,0.929239,0.903066,1.19563,1.08612,0.972298,1.32108,0.0759803,0.0758552
693.852,0.995231,0.015268,6,127,0,-691.631,0.93337,0.909107,1.19062,1.08295,0.962139,1.33883,0.0757324,0.0751705
692.446,0.999707,0.0152613,8,511,0,-691.301,1.00118,0.991259,1.28174,1.16276,1.05503,1.39774,0.058954,0.0750426
692.644,0.996619,0.0152924,5,63,0,-690.394,0.988665,1.00086,1.2716,1.16545,1.07648,1.4232,0.0583678,0.0748903
691.191,0.99852,0.0152974,9,543,0,-688.347,0.825647,0.766978,1.03895,0.9576,0.8147,1.14954,0.107169,0.0749344
690.342,0.998807,0.0153185,5,63,0,-687.47,0.774244,0.736042,1.04523,0.940135,0.799332,1.16451,0.110572,0.0747786
690.996,0.999674,0.015342,6,127,0,-685.908,0.83442,0.757422,1.04006,0.954459,0.815553,1.16236,0.108004,0.0731283
691.793,0.994915,0.0153729,5,63,0,-686.046,0.800099,0.75204,1.02577,0.957074,0.808303,1.17447,0.107876,0.0731546
692.081,0.99713,0.0153633,5,63,0,-688.937,0.798049,0.758374,1.0229,0.952343,0.812815,1.16791,0.108566,0.0730692
693.947,0.999331,0.0153726,6,63,0,-688.995,0.823928,0.75049,1.06193,0.957542,0.817308,1.17171,0.107713,0.0742002
693.123,0.993223,0.0154005,6,95,0,-688.102,0.793127,0.766472,1.03655,0.956753,0.80807,1.15417,0.110338,0.0729192
694.736,0.999987,0.0153765,5,31,0,-692.079,0.799123,0.752174,1.04795,0.952276,0.796166,1.15624,0.108859,0.0726966
693.603,0.998609,0.0154101,5,31,0,-691.5,0.799964,0.758253,1.04436,0.952207,0.784405,1.15667,0.110454,0.0728243
694.867,0.998566,0.0154319,7,191,0,-689.862,0.835427,0.794118,1.08405,0.99227,0.873348,1.19953,0.0993299,0.0758444
694.197,0.986798,0.0154533,6,127,0,-690.646,0.842505,0.786342,1.08322,0.98198,0.838903,1.2093,0.101925,0.0747771
693.411,0.993466,0.0153746,7,191,0,-690.295,0.838407,0.790535,1.08643,0.983506,0.86187,1.21967,0.0976998,0.0741764
691.127,0.99926,0.0153527,6,127,0,-687.764,0.825533,0.772303,1.07699,0.972312,0.849758,1.21287,0.103359,0.07962
692.692,0.997518,0.0153799,6,127,0,-687.234,0.845146,0.791814,1.08357,0.998167,0.839591,1.18643,0.100279,0.0770117
693.528,0.994573,0.0153924,8,351,0,-687.356,0.894506,0.862121,1.1704,1.04715,0.956771,1.27325,0.0840919,0.0740698
692.447,0.994891,0.0153798,5,31,0,-691.499,0.891956,0.864396,1.17033,1.04388,0.958029,1.27679,0.0852788,0.0739927
692.637,0.991281,0.01537,6,95,0,-687.739,0.915076,0.884412,1.15888,1.07581,0.946177,1.31589,0.0813566,0.075384
690.873,0.996773,0.0153297,8,319,0,-685.59,0.943123,0.944345,1.20144,1.1141,0.985866,1.35586,0.0701479,0.0722512
689.362,0.999559,0.0153357,8,415,0,-684.084,0.849463,0.790204,1.08169,1.02186,0.894907,1.23386,0.0963396,0.0761863
692.278,0.990879,0.0153653,6,95,0,-683.15,0.845751,0.804032,1.10665,0.979607,0.85523,1.22114,0.0971003,0.07385
693.421,0.999955,0.0153216,8,287,0,-689.26,0.764383,0.699295,0.99493,0.913929,0.744885,1.0983,0.119124,0.0763345
688.193,0.986288,0.0153545,6,63,0,-685.117,0.775629,0.666931,0.99251,0.90255,0.749915,1.09083,0.119363,0.077592
692.635,0.999154,0.0152723,5,31,0,-686.688,0.763547,0.690299,0.984461,0.91233,0.735857,1.10519,0.122001,0.0775933
692.859,0.993273,0.0152983,6,127,0,-679.811,0.730326,0.675315,0.965178,0.887553,0.718649,1.07232,0.127394,0.0760278
692.681,0.992099,0.0152749,8,255,0,-690.013,0.743279,0.694042,0.980826,0.905801,0.749391,1.10214,0.121358,0.072817
691.521,0.998921,0.0152418,5,31,0,-689.182,0.758772,0.673726,0.978749,0.91187,0.749047,1.08325,0.123096,0.0725614
692.396,0.998699,0.0152657,6,63,0,-687.182,0.759358,0.695339,0.995219,0.902627,0.722724,1.08765,0.122392,0.0741291
690.376,0.989888,0.0152878,7,191,0,-686.836,0.751609,0.700797,0.995692,0.914851,0.743346,1.1196,0.119761,0.081287
693.396,0.998761,0.0152361,8,255,0,-687.383,0.807915,0.747764,1.02393,0.958936,0.81149,1.16053,0.109224,0.0729058
692.796,0.979185,0.0152587,5,63,0,-689.43,0.802659,0.744831,1.02739,0.958572,0.810543,1.17008,0.108114,0.0726247
694.478,0.999988,0.0151183,6,127,0,-690.712,0.805343,0.745754,1.05094,0.953273,0.810129,1.15308,0.108336,0.0711449
692.667,0.997823,0.0151509,7,255,0,-689.367,0.85185,0.813476,1.11126,0.986196,0.870545,1.21858,0.0978919,0.0707966
689.487,0.970206,0.0151655,4,15,0,-687.518,0.851879,0.81816,1.11105,0.986362,0.874059,1.22104,0.0989788,0.0707081
693.049,0.999996,0.0149525,8,415,0,-686.769,0.929946,0.911069,1.20155,1.07497,0.982387,1.33278,0.0755641,0.0795818
692.281,0.997827,0.0149848,7,127,0,-690.304,0.907798,0.882092,1.17188,1.05476,0.952839,1.30105,0.0810246,0.0819293
693.798,0.998492,0.0149993,7,223,0,-688.816,0.943203,0.924217,1.2052,1.0869,1.00905,1.33579,0.072924,0.0766545
694.771,0.998328,0.0150192,9,543,0,-690.359,0.890271,0.857533,1.15505,1.04156,0.947852,1.27585,0.0852409,0.0713444
694.749,0.998987,0.0150378,8,255,0,-691.078,0.853021,0.810861,1.09928,1.00876,0.897721,1.23084,0.0954525,0.0716002
691.696,0.981665,0.0150619,5,31,0,-688.998,0.851473,0.810121,1.09655,1.01533,0.893968,1.25182,0.0949017,0.0714154
695.27,0.999981,0.014944,5,31,0,-690.657,0.867193,0.8265,1.12016,1.00773,0.893645,1.23229,0.0937233,0.0716066
694.253,0.995307,0.014976,5,31,0,-692.066,0.86483,0.824106,1.10125,1.01688,0.902994,1.23393,0.0936155,0.0710496
694.365,0.994109,0.0149698,5,31,0,-691.588,0.866824,0.824389,1.10651,1.02155,0.878022,1.23835,0.0927085,0.0709017
692.993,0.998355,0.0149538,5,31,0,-691.104,0.86783,0.827367,1.10054,1.02651,0.877498,1.23749,0.092913,0.0708522
691.745,0.99975,0.0149725,8,511,0,-689.621,0.929149,0.926889,1.22243,1.08392,1.00516,1.3297,0.073759,0.0766599
694.321,0.998982,0.0150026,8,287,0,-688.021,0.861652,0.830617,1.10734,1.0307,0.880238,1.23982,0.0929952,0.0733464
691.73,0.994159,0.0150264,5,31,0,-690.094,0.856943,0.825861,1.11095,1.04246,0.886586,1.24028,0.0920089,0.0735617
693.462,0.998034,0.0150108,5,31,0,-689.153,0.858431,0.826161,1.1246,1.03206,0.880884,1.25495,0.0927319,0.0737665
691.707,0.997837,0.0150268,5,31,0,-688.674,0.87327,0.835589,1.10841,1.01056,0.868953,1.25262,0.0919517,0.0736737
691.821,0.997252,0.0150412,8,447,0,-686.635,0.812366,0.766633,1.07415,0.964212,0.809863,1.1575,0.10569,0.0740264
693.346,0.999933,0.0150508,7,255,0,-683.844,0.815593,0.748166,1.04907,0.948683,0.820183,1.16448,0.108639,0.069275
689.896,0.997107,0.0150824,5,31,0,-688.72,0.810825,0.723221,1.06099,0.961202,0.820193,1.16012,0.107833,0.0692408
690.074,0.97992,0.0150908,5,31,0,-685.555,0.797074,0.739627,1.03587,0.954989,0.820184,1.16627,0.10746,0.0688026
689.017,0.984668,0.014959,6,95,0,-685.452,0.808623,0.773792,1.04244,0.953502,0.80027,1.17082,0.10545,0.072055
693.047,0.999758,0.0148666,5,55,0,-685.82,0.81216,0.758519,1.03814,0.952532,0.799477,1.14592,0.109009,0.0714355
693.324,0.99874,0.0148964,7,159,0,-689.275,0.799097,0.755845,1.05715,0.967144,0.815605,1.18068,0.105953,0.0725357
692.479,0.999447,0.0149179,6,95,0,-689.191,0.815008,0.741866,1.05605,0.961263,0.841746,1.16171,0.106379,0.0716224
689.662,0.989759,0.0149452,8,287,0,-685.906,0.783004,0.685922,1.00105,0.934956,0.765718,1.1264,0.115318,0.077865
689.834,0.999337,0.0148941,7,191,0,-682.495,0.770124,0.731471,1.02138,0.933253,0.779592,1.1365,0.115124,0.0833646
695.015,0.999898,0.0149204,8,255,0,-688.441,0.833657,0.770346,1.08263,0.990529,0.841433,1.20475,0.101443,0.0735326
691.436,0.993381,0.0149513,5,31,0,-689.904,0.837539,0.776638,1.08925,0.990773,0.816536,1.20325,0.100499,0.073255
692.452,0.984392,0.0149295,5,31,0,-687.317,0.840299,0.776781,1.06705,0.986835,0.842836,1.19724,0.103949,0.0739942
694.203,0.98209,0.0148353,8,303,0,-685.946,0.920963,0.879587,1.17451,1.07111,0.962973,1.30413,0.0782744,0.0714619
691.758,0.997463,0.0147234,5,63,0,-689.406,0.899534,0.886382,1.18775,1.08213,0.957988,1.30764,0.0781966,0.0702533
693.692,0.998805,0.0147345,7,127,0,-689.036,0.919318,0.89454,1.18153,1.06552,0.98471,1.30798,0.0784464,0.0708496
695.776,0.99742,0.0147562,6,63,0,-689.421,0.908496,0.860694,1.16657,1.05447,0.942012,1.29304,0.0830887,0.0739923
693.879,0.995696,0.0147669,8,415,0,-689.642,0.826306,0.765548,1.08477,0.992087,0.855963,1.20117,0.101224,0.0764
691.629,0.988279,0.0147638,8,383,0,-687.259,0.954801,0.960014,1.23279,1.11029,1.00219,1.35372,0.0704086,0.0722182
695.276,0.997999,0.0147018,4,31,0,-683.328,0.956584,0.933572,1.22724,1.11636,1.01917,1.35211,0.0686001,0.0723696
694.303,0.996747,0.014717,8,415,0,-690.425,0.872354,0.834202,1.14597,1.03968,0.921345,1.2685,0.0876642,0.0771683
694.516,0.999887,0.0147223,6,63,0,-693.203,0.885693,0.860289,1.13459,1.04096,0.910994,1.25904,0.0878251,0.0781371
690.362,0.992178,0.0147525,5,31,0,-685.41,0.883373,0.823938,1.16028,1.05197,0.910362,1.2851,0.0859075,0.0772476
691.316,0.999752,0.0147215,6,127,0,-685.223,0.896533,0.888274,1.13676,1.04338,0.94448,1.26877,0.0859608,0.074334
693.322,0.997001,0.0147506,5,63,0,-687.055,0.891844,0.850904,1.1278,1.0457,0.939388,1.2654,0.0861777,0.0744008
692.588,0.993337,0.0147579,5,31,0,-686.358,0.912751,0.857844,1.15083,1.03576,0.939162,1.27612,0.0856345,0.0738984
691.228,0.991172,0.014736,6,63,0,-687.28,0.87904,0.85501,1.15928,1.06597,0.929683,1.28929,0.0830987,0.072659
690.306,0.998186,0.0146971,5,63,0,-687.29,0.915362,0.84756,1.1479,1.04002,0.927054,1.27302,0.0841765,0.0716468
688.614,0.966512,0.0147137,7,159,0,-682.263,0.913226,0.89278,1.15337,1.04665,0.960885,1.28559,0.084882,0.0733819
688.783,0.99977,0.0144813,7,191,0,-685.31,0.896073,0.86994,1.13996,1.03353,0.938494,1.25326,0.0895066,0.0763759
691.906,0.999438,0.0145101,5,63,0,-685.575,0.893574,0.859033,1.15108,1.03265,0.904317,1.26561,0.0854774,0.0770609
694.099,0.999917,0.0145363,8,511,0,-689.626,0.949808,0.903476,1.21471,1.09382,0.995135,1.34607,0.0728904,0.0721585
691.037,0.991322,0.0145663,5,31,0,-687.959,0.933308,0.920025,1.21839,1.11572,0.971969,1.33734,0.0718215,0.0717567
692.412,0.998791,0.014529,6,95,0,-687.137,0.940437,0.927121,1.19691,1.08745,1.00819,1.34549,0.0725775,0.0706048
693.415,0.999481,0.0145501,5,31,0,-690.721,0.946729,0.905591,1.21417,1.10351,0.981114,1.33068,0.0728436,0.0707663
691.155,0.976531,0.0145767,5,31,0,-688.321,0.929793,0.917794,1.21111,1.09828,0.991004,1.36042,0.0739461,0.0713462
694.711,1,0.0144244,5,63,0,-689.624,0.939829,0.922239,1.21323,1.11177,0.991063,1.33836,0.0715753,0.0721072
694.231,0.999872,0.0144547,7,191,0,-692.505,0.961915,0.943542,1.23009,1.13002,1.00952,1.3754,0.0666595,0.0744152
692.408,0.987719,0.0144841,9,543,0,-688.98,0.811856,0.734476,1.03685,0.951748,0.787793,1.16747,0.108888,0.0775719
691.346,0.999882,0.0144192,5,31,0,-689.999,0.816233,0.724352,1.04067,0.949815,0.787314,1.16652,0.110174,0.0772337
693.183,0.998004,0.0144486,7,191,0,-684.346,0.79113,0.7195,1.04692,0.946336,0.798936,1.15323,0.110349,0.0754862
695.729,0.999286,0.0144634,8,287,0,-689.118,0.8484,0.814703,1.10166,1.00149,0.869728,1.21189,0.0972843,0.0752822
695.946,0.981254,0.0144882,5,47,0,-692.331,0.842949,0.802192,1.09578,1.00153,0.876277,1.22139,0.0973994,0.0754858
695.706,0.995842,0.0143735,5,63,0,-694.734,0.847497,0.803711,1.0978,1.00424,0.875926,1.21943,0.097943,0.0753149
690.078,0.9938,0.0143716,4,31,0,-686.729,0.845232,0.809354,1.08684,1.01404,0.850682,1.24331,0.0956591,0.0747613
692.166,0.999893,0.014354,5,31,0,-686.564,0.84916,0.825833,1.12529,1.00953,0.87388,1.21104,0.095247,0.0745247
688.864,0.985547,0.0143832,5,31,0,-680.112,0.85292,0.822769,1.13603,1.00945,0.87444,1.2073,0.0959239,0.0746857
688.74,0.999959,0.0143024,7,191,0,-685.492,0.84377,0.800434,1.07618,1.00042,0.864842,1.24179,0.096973,0.0812934
691.215,0.999484,0.0143319,5,63,0,-685.308,0.852464,0.817138,1.10582,1.00013,0.885132,1.21374,0.096721,0.0829211
692.727,0.986084,0.0143579,8,255,0,-687.528,0.804701,0.756811,1.03325,0.950034,0.817414,1.16675,0.107407,0.0713443
694.344,0.997485,0.0142814,6,95,0,-685.577,0.804228,0.730313,1.04938,0.948023,0.803391,1.14926,0.110662,0.073048
693.674,0.996446,0.014292,6,95,0,-692.689,0.807654,0.754554,1.05304,0.949574,0.808992,1.15261,0.110059,0.0711333
691.783,0.977416,0.0142947,4,31,0,-684.025,0.806361,0.754326,1.03366,0.959332,0.805713,1.15456,0.107445,0.0709432
692.95,0.999155,0.0141529,6,95,0,-689.248,0.805642,0.753738,1.03399,0.954981,0.808449,1.15583,0.107885,0.0706967
692.4,0.999332,0.0141761,5,31,0,-688.855,0.795339,0.750081,1.04223,0.935288,0.788325,1.14895,0.11014,0.0705303
693.364,0.999694,0.0142006,6,95,0,-689.075,0.800189,0.739239,1.0358,0.963262,0.816641,1.16823,0.109051,0.0712571
692.893,0.999864,0.0142278,7,255,0,-691.318,0.783893,0.728681,1.01554,0.946035,0.772663,1.1466,0.113286,0.0717703
691.761,0.998909,0.0142564,5,31,0,-690.999,0.785239,0.730876,1.0119,0.950963,0.773616,1.14301,0.112967,0.0716657
693.29,0.99354,0.0142778,9,639,0,-687.705,0.923488,0.920939,1.20769,1.08368,0.986744,1.34603,0.073871,0.0731484
693.522,0.998747,0.0142583,5,31,0,-691.078,0.92179,0.92739,1.2006,1.09086,1.00017,1.33664,0.0745478,0.0731827
692.557,0.999443,0.0142784,7,191,0,-690.412,0.930815,0.931565,1.19133,1.09395,1.00404,1.34186,0.0737385,0.0775343
692.486,0.994434,0.0143038,7,223,0,-688.786,0.928855,0.877533,1.20342,1.07682,0.956812,1.31215,0.0773311,0.0773703
692.337,0.99978,0.0142911,8,319,0,-688.25,0.994201,0.990285,1.28802,1.16678,1.10194,1.41378,0.056349,0.0737019
691.234,0.998735,0.0143191,7,159,0,-688.397,1.02154,1.01778,1.32281,1.19633,1.12818,1.4396,0.0499762,0.0761537
691.205,0.989355,0.0143391,6,127,0,-686.424,1.01944,1.00677,1.29029,1.18257,1.088,1.42389,0.0524946,0.0771096
692.761,0.999907,0.0142877,8,255,0,-689.418,0.999486,0.975964,1.26457,1.14611,1.05814,1.40808,0.0584428,0.0751843
693.685,0.99775,0.0143165,6,127,0,-689.944,0.977647,0.972113,1.27212,1.1567,1.05641,1.39551,0.0613963,0.0746186
692.568,0.999456,0.014329,5,31,0,-691.806,0.976977,0.966366,1.28034,1.15626,1.05503,1.39635,0.0598304,0.0746989
693.677,0.999293,0.0143544,9,607,0,-689.841,0.881053,0.829899,1.11536,1.02215,0.903238,1.23017,0.0929537,0.0745979
693.413,0.999599,0.0143787,6,95,0,-691.858,0.85372,0.823854,1.1253,1.01932,0.890306,1.26106,0.0920469,0.0732655
691.25,0.991594,0.0144052,4,15,0,-688.886,0.851246,0.824711,1.12607,1.01946,0.890468,1.26757,0.0924975,0.0733894
690.93,0.99862,0.0143707,7,223,0,-686.688,0.852889,0.79611,1.10185,0.995108,0.857111,1.19293,0.0977974,0.0802391
690.215,0.999743,0.0143898,5,63,0,-686.746,0.850906,0.795575,1.10551,0.998102,0.854391,1.19007,0.0981458,0.0804361
690.058,0.99997,0.0144174,6,95,0,-686.946,0.847675,0.786682,1.09917,0.999048,0.883997,1.24665,0.0951977,0.0793929
688.549,0.994249,0.0144468,5,63,0,-682.42,0.852108,0.793425,1.1082,1.02783,0.848191,1.23168,0.0968206,0.0786861
689.8,0.999946,0.0144325,5,31,0,-686.998,0.851129,0.789454,1.10491,1.02386,0.851552,1.23482,0.0966352,0.0784928
693.245,0.998019,0.0144617,8,287,0,-686.051,0.793548,0.764839,1.05422,0.968197,0.815989,1.17268,0.107357,0.0739057
694.282,0.993837,0.0144762,5,31,0,-690.449,0.810682,0.767399,1.05265,0.96273,0.796828,1.16739,0.107293,0.0739859
692.282,0.984909,0.0144587,7,175,0,-689.731,0.812865,0.740684,1.05072,0.955786,0.832412,1.16962,0.109283,0.0723594
691.82,0.998999,0.0143731,5,31,0,-687.508,0.804679,0.761643,1.06132,0.950296,0.80357,1.1726,0.109533,0.0721658
693.032,0.999747,0.014395,7,159,0,-688.473,0.810991,0.764962,1.0518,0.956207,0.823142,1.15525,0.106235,0.0723049
690.793,0.994282,0.0144225,5,31,0,-686.702,0.818596,0.748037,1.02863,0.950859,0.814448,1.16439,0.107036,0.0721692
693.734,0.983013,0.0144084,6,63,0,-685.004,0.80298,0.775241,1.06104,0.953693,0.82288,1.17589,0.106413,0.0729082
692.607,0.99819,0.014309,7,191,0,-686.873,0.790856,0.719846,1.0452,0.944427,0.795855,1.15642,0.111545,0.0787052
693.013,0.974779,0.0143246,8,383,0,-686.252,0.88416,0.833919,1.13209,1.03934,0.925176,1.261,0.0864508,0.0739541
692.705,0.999304,0.0141641,4,15,0,-692.424,0.883963,0.833713,1.13218,1.03906,0.924695,1.26117,0.0863397,0.0739637
692.951,0.999759,0.0141879,8,287,0,-690.576,0.860328,0.810902,1.10737,1.01641,0.895333,1.23406,0.0962279,0.0718871
695.348,0.999,0.0142151,9,639,0,-688.908,0.929918,0.912151,1.19765,1.09558,0.99266,1.33243,0.0753896,0.0732906
694.983,0.999563,0.0142366,7,175,0,-691.358,0.944962,0.918368,1.21238,1.08732,0.994074,1.34,0.0730041,0.0751265
692.116,0.998103,0.0142624,7,255,0,-690.056,0.942971,0.941125,1.21778,1.09235,0.996134,1.34784,0.0720967,0.0801549
693.029,0.999858,0.0142772,8,255,0,-690.273,0.968129,0.944419,1.26416,1.13712,1.04859,1.3936,0.062774,0.0749132
693.404,0.999533,0.0143052,9,607,0,-689.839,0.787444,0.734523,1.02618,0.957634,0.79155,1.15119,0.111132,0.0736207
692.15,0.99827,0.0143309,6,127,0,-687.793,0.814231,0.730734,1.04533,0.937243,0.819175,1.15421,0.109411,0.0723989
692.2,0.999669,0.0143469,5,31,0,-690.184,0.813922,0.720013,1.04649,0.945514,0.811636,1.15719,0.110184,0.0724872
694.655,0.999997,0.0143736,5,31,0,-690.734,0.79772,0.733718,1.04356,0.953572,0.797898,1.14769,0.110094,0.0725778
695.978,0.987451,0.0144028,8,495,0,-690.373,0.91285,0.874845,1.17216,1.06642,0.953939,1.29909,0.0810419,0.0763373
692.411,0.98956,0.0143371,5,31,0,-688.169,0.925739,0.87595,1.18609,1.07613,0.96182,1.2858,0.080353,0.0752664
694.079,0.99999,0.0142876,8,447,0,-689.167,0.825588,0.771482,1.06197,0.966207,0.832501,1.19874,0.103371,0.0712851
695.172,0.999942,0.0143165,7,191,0,-692.163,0.799352,0.735514,1.04347,0.947144,0.810169,1.15577,0.110032,0.0763887
692.101,0.994521,0.0143451,5,63,0,-689.645,0.79216,0.738665,1.04509,0.969767,0.820429,1.15562,0.109185,0.075967
692.057,0.9956,0.0143329,6,127,0,-687.967,0.800193,0.754752,1.03169,0.970843,0.819946,1.17037,0.107298,0.0764318
694.297,0.99375,0.0143288,8,351,0,-685.008,0.881462,0.853767,1.14307,1.05381,0.91537,1.26534,0.0883476,0.0733529
695.003,0.992639,0.0143108,7,255,0,-689.77,0.852701,0.827054,1.11103,1.02009,0.878681,1.23139,0.0946442,0.0714731
694.155,0.996289,0.0142845,8,351,0,-692.64,0.82991,0.792405,1.08091,0.994843,0.844589,1.19507,0.101996,0.071137
693.194,0.998967,0.0142855,7,255,0,-691.121,0.777688,0.704349,1.01906,0.94064,0.776772,1.12904,0.115697,0.0761851
692.281,0.997753,0.0143067,6,63,0,-689.748,0.766099,0.728398,1.02652,0.924812,0.783244,1.13504,0.115799,0.0767584
689.759,0.996587,0.0143187,8,319,0,-684.814,0.74089,0.680387,0.956773,0.886005,0.691908,1.05958,0.126652,0.0733054
691.384,0.996245,0.014322,5,31,0,-687.044,0.724931,0.6613,0.971052,0.879785,0.708039,1.07754,0.126099,0.0733027
691.75,0.994567,0.0143226,7,223,0,-687.12,0.74428,0.705293,0.98358,0.894422,0.730573,1.09739,0.122396,0.0713571
693.913,0.999901,0.0143108,6,127,0,-689.307,0.765141,0.686651,0.981066,0.901281,0.755967,1.10078,0.121097,0.0728438
693.241,0.998305,0.0143388,5,63,0,-692.111,0.762581,0.702707,0.977266,0.896812,0.748509,1.09499,0.12228,0.0728353
692.79,0.994607,0.014355,6,63,0,-690.797,0.752265,0.681323,0.993524,0.907213,0.7333,1.10153,0.122777,0.0733309
693.911,0.998216,0.0143433,8,447,0,-685.122,0.938456,0.895713,1.19454,1.08547,0.995638,1.33004,0.0741358,0.0764736
693.651,0.996281,0.0143588,7,143,0,-688.154,0.931572,0.928231,1.21354,1.10502,0.985651,1.33588,0.0743107,0.0734904
693.998,0.999343,0.0143597,7,191,0,-690.734,0.941324,0.935933,1.21818,1.10678,0.997097,1.35619,0.0712767,0.0783391
692.632,0.994953,0.0143836,8,319,0,-689.88,0.987187,0.979131,1.25966,1.13096,1.04741,1.38037,0.0619358,0.0731917
693.135,0.992401,0.0143745,5,31,0,-690.546,0.972474,0.970751,1.24921,1.13673,1.05394,1.39087,0.0614289,0.0729761
692.835,0.997834,0.0143463,6,63,0,-686.452,0.995447,0.960541,1.25468,1.15452,1.06279,1.39737,0.0613267,0.0740972
695.268,0.999529,0.0143588,9,607,0,-690.823,0.891159,0.853973,1.13833,1.0503,0.932253,1.28067,0.0866197,0.0736263
693.479,0.998833,0.014384,8,447,0,-690.001,0.855231,0.800934,1.08784,1.01431,0.888832,1.23274,0.0954876,0.0762086
691.505,0.998467,0.014404,5,31,0,-688.924,0.858472,0.788278,1.09527,1.01097,0.897844,1.20827,0.0968929,0.0757352
693.561,0.999996,0.0144213,6,127,0,-689.54,0.840283,0.800909,1.07554,0.996496,0.854507,1.18812,0.100786,0.0723672
694.239,0.999085,0.0144501,8,255,0,-691.098,0.813177,0.758175,1.0543,0.95726,0.818679,1.18584,0.106151,0.070923
690.46,0.990696,0.014472,5,31,0,-687.987,0.825628,0.749931,1.0515,0.964523,0.789483,1.17592,0.108048,0.0714858
689.295,0.99592,0.0144308,5,31,0,-683.644,0.826358,0.740275,1.05902,0.96945,0.827164,1.14756,0.10711,0.0715692
692.766,0.988162,0.0144289,6,127,0,-683.21,0.777827,0.748301,1.02561,0.932923,0.782909,1.13825,0.114242,0.0714622
691.997,0.99011,0.0143689,6,63,0,-690.487,0.797493,0.710994,1.03358,0.937087,0.791455,1.14306,0.111096,0.0720218
689.931,0.99016,0.0143236,5,47,0,-686.179,0.785051,0.731746,1.03152,0.946609,0.788935,1.12418,0.111264,0.0713219
691.014,0.999985,0.0142789,9,607,0,-686.113,1.01342,1.00919,1.30508,1.18322,1.10445,1.46016,0.052906,0.0720689
692.819,0.999963,0.0143073,8,255,0,-690.104,1.00101,0.988272,1.27611,1.16259,1.08495,1.41171,0.0560128,0.0765644
690.242,0.998209,0.0143355,5,31,0,-689.223,1.01459,0.978829,1.28669,1.175,1.08198,1.41078,0.0576804,0.0762307
691.845,0.998248,0.0143506,4,15,0,-688.705,1.01467,0.981449,1.28317,1.17375,1.08129,1.41168,0.0567432,0.076222
691.405,0.996714,0.0143661,8,319,0,-687.137,0.933561,0.867958,1.17666,1.07684,0.972522,1.32793,0.0771408,0.0735958
692.844,0.999625,0.0143701,5,31,0,-688.479,0.935471,0.883493,1.17972,1.094,0.96323,1.31861,0.0777016,0.0734392
690.79,0.999901,0.0143958,8,319,0,-687.538,0.873891,0.828373,1.1014,1.02506,0.871006,1.23055,0.094244,0.0691549
689.405,0.993391,0.0144236,5,31,0,-685.038,0.877254,0.807954,1.10666,1.02648,0.870491,1.24091,0.0925955,0.0685558
689.055,0.995325,0.0144027,6,63,0,-685.852,0.877299,0.802971,1.11356,1.02997,0.872477,1.24153,0.0932906,0.0681963
687.98,0.998169,0.0143963,4,15,0,-686.224,0.879295,0.802335,1.11413,1.03145,0.870782,1.24061,0.0930894,0.0681178
691.935,0.999998,0.0144111,5,31,0,-685.63,0.856113,0.834091,1.11731,0.998179,0.87967,1.23461,0.0947365,0.0686547
692.831,0.993602,0.0144396,5,31,0,-689.651,0.854699,0.815472,1.11936,1.02135,0.890566,1.22944,0.0949121,0.0686611
